basin_code,basin_name,native_richness,exotic_richness,total_richness,latitude,longitude
Paadremaa,Paadremaa,12,0,12,58.51649294,23.68064763
Avon.Aus,Avon.Aus,12,4,16,-38.115951,147.526811
Frankland,Frankland,12,2,14,-35.01389,116.715554
Longshou.He,Longshou.He,12,1,13,18.892361,110.507362
Sendai.Kagoshima,Sendai.Kagoshima,12,1,13,31.8475896,130.1944584
Limbe.River,Limbe.River,12,0,12,4.019631829,9.191967629
Altja,Altja,12,0,12,59.58591975,26.12319621
Penang.Ara,Penang.Ara,12,2,14,5.320555,100.302224
Blanche,Blanche,12,3,15,14.5964625,-61.017361
La.cuesa,La.cuesa,12,0,12,10.480415,-61.47403
Narrabeen.lakes,Narrabeen.lakes,12,2,14,-33.736649,151.313294
Chungnyul.li,Chungnyul.li,12,1,13,37.33468488,126.7568746
Yongdae.josuji,Yongdae.josuji,12,2,14,35.4384151,126.4380051
Mentawak,Mentawak,12,0,12,2.778101282,104.2186223
Keliling,Keliling,12,0,12,2.797787482,104.2136708
Joao.de.Tiba,Joao.de.Tiba,11,0,11,-16.27112235,-39.00405608
Manzanares,Manzanares,11,0,11,10.45563499,-64.20205644
Arroio.do.Petim,Arroio.do.Petim,11,0,11,-30.22426244,-51.32456508
Rio.de.la.Matanza,Rio.de.la.Matanza,11,0,11,-34.62673916,-58.34887339
Laguna.Municipal,Laguna.Municipal,11,0,11,,
Quequen.Grande,Quequen.Grande,11,0,11,-38.58455206,-58.70791342
Petrohue,Petrohue,11,0,11,-41.49991259,-72.31914333
Arroyo.Viloldo,Arroyo.Viloldo,11,0,11,-35.2190623,-57.28522228
Laguna.Salada.Grande,Laguna.Salada.Grande,11,0,11,-37.10240128,-56.8411762
Death.Valley,Death.Valley,11,30,41,,
Huixtla,Huixtla,11,0,11,15.0949171,-92.78760956
Humboldt,Humboldt,11,31,42,,
Jupiter,Jupiter,11,0,11,49.46836192,-63.62040952
Kanariktok,Kanariktok,11,0,11,55.07390635,-60.62516017
Kas,Kas,11,0,11,18.83904262,-88.03085201
San.Lorenzo,San.Lorenzo,11,0,11,24.25710185,-107.4156975
Santa.Maria.Cal,Santa.Maria.Cal,11,7,18,34.973683,-120.6507235
Arachthos,Arachthos,11,6,17,39.02506071,21.0409068
Arade,Arade,11,5,16,37.11199627,-8.521072573
Cesano,Cesano,11,4,15,43.75411236,13.17314563
Dasht.e.Lut,Dasht.e.Lut,11,6,17,,
Esino,Esino,11,5,16,43.64957614,13.37308595
Metauro,Metauro,11,8,19,43.82930605,13.05477164
Ness,Ness,11,1,12,57.493751,-4.233057
Nova,Nova,11,0,11,59.24902475,23.68080695
Potenza,Potenza,11,3,14,43.41328323,13.6801712
Rannametsa,Rannametsa,11,0,11,58.13749419,24.46978545
Simeto,Simeto,11,7,18,37.40653,15.091527
Spey,Spey,11,2,13,57.675694,-3.094722
Toolse,Toolse,11,0,11,59.5435214,26.4740652
Van,Van,11,1,12,,
Vosu,Vosu,11,0,11,59.61437005,25.96310458
Zrmanja,Zrmanja,11,0,11,44.26068757,15.52527917
Andranangoo,Andranangoo,11,0,11,-11.33819059,130.8658733
Lake.Hindmarsh,Lake.Hindmarsh,11,4,15,,
Endeavour,Endeavour,11,0,11,-15.400823,145.260331
Isdell,Isdell,11,0,11,-16.400554,124.773331
Lake.Innes,Lake.Innes,11,1,12,-31.530272,152.876038
Moyne,Moyne,11,0,11,-38.389445,142.245559
Lang.Lang,Lang.Lang,11,0,11,-38.287472,145.511993
Duck,Duck,11,1,12,-40.79567916,145.1220429
Great.Forester,Great.Forester,11,1,12,-41.00054509,147.4479936
Arthur,Arthur,11,2,13,-41.052777,144.658614
Cam,Cam,11,1,12,-41.038056,145.838883
Diahot,Diahot,11,3,14,-20.28463,164.297837
Donnelly,Donnelly,11,5,16,-34.489436,115.677743
Gordon,Gordon,11,3,14,-42.43170702,145.5027678
Sungai.Davur,Sungai.Davur,11,2,13,-2.03444,132.081115
Maitland,Maitland,11,0,11,-20.75661929,116.5255238
Sungai.Kamundan,Sungai.Kamundan,11,0,11,-2.27694,132.651382
Sungai.Wiriagar,Sungai.Wiriagar,11,0,11,-2.274109,132.901032
Catlins,Catlins,11,1,12,-46.557712,169.612595
Rangitopuni,Rangitopuni,11,8,19,-36.818767,174.726517
Waiwawa,Waiwawa,11,2,13,-36.821667,175.7816018
Tairua,Tairua,11,2,13,-37.030663,175.886597
Kauaeranga,Kauaeranga,11,1,12,-37.166687,175.543763
Piako,Piako,11,6,17,-37.206111,175.501389
Kopuapounamu,Kopuapounamu,11,0,11,-37.62921529,178.3811759
Awanui,Awanui,11,4,15,-34.98397675,173.2879619
Pokopoko,Pokopoko,11,2,13,-37.77320543,176.4862479
Waipaoa,Waipaoa,11,2,13,-38.755,177.970276
Waikari,Waikari,11,1,12,-39.179054,177.071381
Aropaoanui,Aropaoanui,11,5,16,-39.276485,177.005265
Waitangi,Waitangi,11,3,14,-35.261664,174.120559
Maraetotara,Maraetotara,11,2,13,-39.636112,176.996949
Waima,Waima,11,2,13,-35.411433,173.568757
Heaphy,Heaphy,11,1,12,-40.995835,172.107772
Karamea,Karamea,11,1,12,-41.240947,172.097306
Waipoua,Waipoua,11,1,12,-35.671057,173.4821687
Awatere,Awatere,11,2,13,-41.583317,174.151245
Kahutara,Kahutara,11,1,12,-42.448055,173.585007
Wanganui.2,Wanganui.2,11,1,12,-43.027261,170.446731
Heathcote,Heathcote,11,2,13,-43.542778,172.746949
Mahitahi,Mahitahi,11,1,12,-43.60401672,169.5860347
Takiritawai,Takiritawai,11,4,15,-43.827777,172.711396
Hinds,Hinds,11,5,16,-44.11320057,171.6581492
Waihao,Waihao,11,4,15,-44.780807,171.173187
Waimatuku,Waimatuku,11,1,12,-46.35909617,168.151673
Ouameni,Ouameni,11,4,15,-21.93502203,166.0232988
Warren,Warren,11,3,14,-34.6146389,115.831313
Yakati,Yakati,11,0,11,-2.326112,133.949172
Honmyo,Honmyo,11,0,11,32.873611,130.127502
Issyk.Kul,Issyk.Kul,11,20,31,,
Kishida,Kishida,11,0,11,35.628612,134.45334
Kuybyshevskoe,Kuybyshevskoe,11,0,11,45.081268,147.655151
Miya,Miya,11,0,11,34.536945,136.7104399
Rayong,Rayong,11,1,12,12.65888379,101.2539739
Gamtoos,Gamtoos,11,3,14,-33.96933708,25.02569417
Abhe.Bad,Abhe.Bad,11,0,11,,
Lake.Manyara,Lake.Manyara,11,0,11,,
Olifants,Olifants,11,10,21,-31.68691863,18.18948073
Oum.er.Rbia,Oum.er.Rbia,11,3,14,33.33988391,-8.344787253
Giraul,Giraul,11,0,11,-15.07937201,12.11953519
Lovu,Lovu,11,1,12,-30.10013488,30.85778164
Rio.Ue,Rio.Ue,11,0,11,1.904156433,9.80005101
Guarapari,Guarapari,11,0,11,-20.6824108,-40.50429645
Ulungur,Ulungur,11,7,18,,
Hato,Hato,11,0,11,8.350893051,-80.12146111
Awe,Awe,11,1,12,56.447917,-5.225834
Stewart.1,Stewart.1,11,0,11,-14.068399,143.685653
Billa.Bilba.creek,Billa.Bilba.creek,11,0,11,-36.22009319,150.1150967
Tuam.josuji,Tuam.josuji,11,2,13,35.38007287,126.4269023
Iwaki,Iwaki,11,2,13,41.017243,140.333558
Mimi.kawa.2,Mimi.kawa.2,11,2,13,35.61272979,135.9125737
Josan.Ho,Josan.Ho,11,0,11,33.455972,126.925972
Chonmi.chon,Chonmi.chon,11,0,11,33.335692,126.851249
Sojung.chon,Sojung.chon,11,1,12,33.276248,126.7210878
Rio.Tiburones,Rio.Tiburones,11,0,11,3.499856312,8.585418
Ebranche,Ebranche,11,0,11,10.515138,-61.02993627
Valkla,Valkla,11,0,11,59.50092622,25.34088778
Loo,Loo,11,0,11,59.532089,25.47349953
Sonso.ri,Sonso.ri,11,1,12,34.834862,127.921806
Tategami.un.1,Tategami.un.1,11,1,12,34.314166,136.845277
Sungai.Titi.Lubuk.Panjang,Sungai.Titi.Lubuk.Panjang,11,0,11,5.812393817,100.3755486
Mashkel,Mashkel,11,2,13,,
Baharu,Baharu,11,0,11,2.796471,104.212829
Sungai.Limbong,Sungai.Limbong,11,0,11,6.338330001,99.71833
Sarandi,Sarandi,10,0,10,-34.80006177,-55.40053592
Jequetepeque,Jequetepeque,10,3,13,-7.335741921,-79.60092217
Carmel,Carmel,10,38,48,36.52948303,-121.9163177
Exploits,Exploits,10,0,10,49.42761599,-55.67447793
Grand.Pabos,Grand.Pabos,10,1,11,48.31708405,-64.70183265
Humber,Humber,10,1,11,48.99186996,-58.06938044
Kogaluk,Kogaluk,10,0,10,56.21438449,-61.70610133
Labrador.un,Labrador.un,10,0,10,58.0170295,-63.22963934
Petit.Pabos,Petit.Pabos,10,1,11,48.37273799,-64.59162263
Santa.Clara,Santa.Clara,10,23,33,34.23190012,-119.256661
Cetina,Cetina,10,3,13,43.42395948,16.73855559
Don.Scotland,Don.Scotland,10,2,12,57.17701579,-2.076388
Evinos,Evinos,10,2,12,38.3487816,21.60477416
Eye,Eye,10,3,13,55.873748,-2.090833
Foglia,Foglia,10,5,15,43.93558843,12.86182452
Golo,Golo,10,3,13,42.525138,9.53125
Guadalete,Guadalete,10,4,14,36.49407255,-6.255360907
Hassan.Langi,Hassan.Langi,10,3,13,27.11291262,56.81838364
Minab,Minab,10,3,13,27.01627631,56.88915741
Odet,Odet,10,1,11,47.86898306,-4.116552375
Qishon,Qishon,10,2,12,32.82662754,35.00887689
Rolfsan,Rolfsan,10,1,11,57.45098131,12.06591922
Shannon.Ire,Shannon.Ire,10,9,19,52.677917,-8.783437669
Soreq,Soreq,10,0,10,31.94675051,34.70830998
Tuz,Tuz,10,0,10,,
Ulla,Ulla,10,1,11,42.64690699,-8.804755104
Rannakula,Rannakula,10,0,10,58.99140046,23.62806237
King.George,King.George,10,0,10,-13.95884237,127.3336578
Robinson,Robinson,10,0,10,-16.033791,137.265228
Duck.creek,Duck.creek,10,0,10,-20.076943,148.283889
Cudgara.creek,Cudgara.creek,10,1,11,-28.358333,153.576111
Burringbar.creek,Burringbar.creek,10,2,12,-28.426944,153.559997
Wandandian.creek,Wandandian.creek,10,1,11,-35.1900862,150.592754
Wombat.creek,Wombat.creek,10,1,11,-37.814998,148.264724
Fitzroy,Fitzroy,10,0,10,-38.259724,141.814727
Eumeralla,Eumeralla,10,1,11,-38.33776188,142.0469345
Gellibrand,Gellibrand,10,0,10,-38.706603,143.159118
Aire,Aire,10,0,10,-38.805381,143.463622
Barham,Barham,10,1,11,-38.77317439,143.665282
Inglis,Inglis,10,2,12,-40.958195,145.731994
River.Leven,River.Leven,10,2,12,-41.14611,146.166946
Scamander,Scamander,10,1,11,-41.46506561,148.266664
Meredith,Meredith,10,1,11,-42.126667,148.085007
North.West.Bay,North.West.Bay,10,1,11,-43.03294568,147.2787215
Sungai.Rittowe,Sungai.Rittowe,10,0,10,-2.211253,133.382889
Kent,Kent,10,2,12,-35.025001,116.992774
New.Caledonia.un,New.Caledonia.un,10,2,12,-20.968482,164.647903
Biaru,Biaru,10,0,10,-8.353888,146.267228
Puerua,Puerua,10,2,12,-46.412299,169.799607
Freshwater,Freshwater,10,0,10,-46.904998,168.046662
Hoteo,Hoteo,10,2,12,-36.430524,174.431809
Kaipara,Kaipara,10,3,13,-36.613887,174.414718
Ngakoroa,Ngakoroa,10,6,16,-37.068374,174.908599
Kereu,Kereu,10,0,10,-37.706391,177.718049
Waitahanui,Waitahanui,10,1,11,-37.82954326,176.6001047
Awakino,Awakino,10,2,12,-38.650832,174.619445
Turanganui,Turanganui,10,2,12,-38.699166,178.043883
Waiongana,Waiongana,10,2,12,-39.001111,174.175552
Turakina,Turakina,10,3,13,-40.065029,175.12555
Huatokitoki,Huatokitoki,10,1,11,-40.261944,176.68695
Otaki,Otaki,10,1,11,-40.753887,175.103058
Cook,Cook,10,1,11,-43.416389,169.813614
Paringa,Paringa,10,2,12,-43.638889,169.435273
Waita,Waita,10,1,11,-43.788054,169.112229
Cascade,Cascade,10,1,11,-44.038566,168.381164
Sherlock,Sherlock,10,0,10,-20.72861,117.423615
Takamprimili,Takamprimili,10,0,10,-11.77032515,130.690826
Mereya,Mereya,10,0,10,46.626262,142.894378
Hidaka,Hidaka,10,0,10,33.893825,135.171386
Ishikari,Ishikari,10,0,10,43.19643958,141.2864117
Kievka,Kievka,10,0,10,42.85355854,133.6510913
Komenotsu,Komenotsu,10,0,10,32.126668,130.326386
Lyutoga,Lyutoga,10,0,10,46.709451,142.549912
Mabechi,Mabechi,10,1,11,40.539443,141.530548
Midorikawa,Midorikawa,10,1,11,32.704347,130.579591
Saba,Saba,10,0,10,34.051118,131.526337
Wood,Wood,10,0,10,59.1002779,-158.4979692
MPolongwe,MPolongwe,10,0,10,3.034002445,9.948273983
Loukos,Loukos,10,2,12,,
Nahoon.River,Nahoon.River,10,4,14,-32.98915182,27.94170326
Bahi.Swamp,Bahi.Swamp,10,0,10,,
Stony.creek,Stony.creek,10,0,10,-37.854961,148.101501
Curdies,Curdies,10,0,10,-38.577777,142.823609
George.Tasma,George.Tasma,10,2,12,-41.317378,148.309097
Gardner,Gardner,10,1,11,-34.841389,116.123054
Murchison,Murchison,10,0,10,-27.735329,114.144821
Yangpo.hang,Yangpo.hang,10,1,11,35.88983624,129.5414133
Egegik,Egegik,10,0,10,58.1937591,-157.19384
Keta.Lagoon,Keta.Lagoon,10,0,10,5.987256433,1.044392277
Vega,Vega,10,0,10,36.02277258,-5.592142279
Song.chon,Song.chon,10,1,11,33.305694,126.781249
Kasi.chon,Kasi.chon,10,1,11,33.304584,126.804305
Hwasun.hang,Hwasun.hang,10,0,10,33.234307,126.334587
Ch.anggo,Ch.anggo,10,1,11,33.231805,126.363746
Penang.Bayan.Lepas,Penang.Bayan.Lepas,10,2,12,5.271391,100.267501
Rio.Mirupururu,Rio.Mirupururu,10,0,10,3.759028,8.732917
Nasva,Nasva,10,0,10,58.218471,22.39060338
Pero.Seco,Pero.Seco,10,0,10,10.669027,-61.037361
Guapo.Trinidad,Guapo.Trinidad,10,0,10,10.188472,-61.678748
Hiva.Oa3,Hiva.Oa3,10,0,10,-9.812732806,-138.9777274
Te.Awainanga,Te.Awainanga,10,0,10,-43.959687,-176.441085
Tahaa,Tahaa,10,2,12,-16.655001,-151.496674
Raiatea,Raiatea,10,1,11,-16.780276,-151.489441
Tahiti.un.2,Tahiti.un.2,10,2,12,-17.5153708,-149.4119396
Tahiti.un.1,Tahiti.un.1,10,2,12,-17.52402384,-149.554686
Moorea,Moorea,10,2,12,-17.551112,-149.789445
Tahiti.un.3,Tahiti.un.3,10,2,12,-17.82711215,-149.2862279
Tubuai,Tubuai,10,0,10,-23.39620576,-149.481308
Riviere.du.Mat,Riviere.du.Mat,10,3,13,-20.914029,55.646251
Ku.Ryu.Po,Ku.Ryu.Po,10,1,11,35.96343614,129.5685116
Imari.wan,Imari.wan,10,0,10,33.352146,129.700852
Uramura.un,Uramura.un,10,0,10,34.433055,136.880553
Hiyamaji,Hiyamaji,10,0,10,34.312778,136.763886
Vargas.creek,Vargas.creek,10,0,10,26.84576074,-97.56228576
Rapel,Rapel,9,5,14,-33.89098053,-71.85416264
Naposta.Grande,Naposta.Grande,9,1,10,-38.79467667,-62.33244994
Cristiano.Muerto,Cristiano.Muerto,9,0,9,-38.78322232,-59.62906153
Quequen.Salado,Quequen.Salado,9,0,9,-38.92894726,-60.51653608
Bear.lake,Bear.lake,9,33,42,,
Bonaventure,Bonaventure,9,1,10,48.03048743,-65.4831396
Estrella,Estrella,9,0,9,9.799655568,-82.89188966
Grande.Mexico.Pacifico,Grande.Mexico.Pacifico,9,1,10,16.50931362,-98.72268313
Las.Pocitas,Las.Pocitas,9,3,12,24.22847927,-111.2633414
Pedregal,Pedregal,9,0,9,15.84401849,-93.66342487
Piaxlta,Piaxlta,9,0,9,23.7023299,-106.8153497
La.Sabana,La.Sabana,9,0,9,16.69647858,-99.62157109
Icajao,Icajao,9,0,9,19.45982781,-90.72328019
Santa.Inez,Santa.Inez,9,15,24,34.69687829,-120.610447
Tabasara,Tabasara,9,0,9,7.995941714,-81.66260792
Tauton,Tauton,9,0,9,41.74301278,-71.14526967
Valle.de.Mexico,Valle.de.Mexico,9,1,10,,
Beauly,Beauly,9,1,10,57.499027,-4.419722
Flumendosa,Flumendosa,9,5,14,39.429584,9.626135005
Gabreek,Gabreek,9,1,10,25.58601285,58.46218052
Keziv,Keziv,9,0,9,33.05027578,35.09616965
Kloostri,Kloostri,9,0,9,59.27130768,24.08057702
Llobregat,Llobregat,9,3,12,41.31083249,2.140706505
Loy,Loy,9,1,10,56.82765965,-5.105833
Mira.Portugal,Mira.Portugal,9,3,12,37.72090106,-8.793388876
Na.aman,Na.aman,9,0,9,32.92310212,35.0654403
Narcea,Narcea,9,5,14,43.58742935,-6.103726238
Nikshahr,Nikshahr,9,1,10,25.3509929,60.19504846
Sarbaz,Sarbaz,9,3,12,25.18013241,61.5176499
Siagne,Siagne,9,6,15,43.53449556,6.95735634
Tavignano,Tavignano,9,7,16,42.108749,9.550696
Tenna,Tenna,9,0,9,43.23766536,13.77959738
Ter,Ter,9,7,16,41.72610132,2.925449579
Turia,Turia,9,7,16,39.44047778,-0.334521639
Vainupea,Vainupea,9,0,9,59.58718104,26.26791738
Evans,Evans,9,0,9,-29.127501,153.421661
Angurugu.creek,Angurugu.creek,9,0,9,-13.95669547,136.4176014
Mitchell,Mitchell,9,0,9,-14.531834,125.68109
Wearyan,Wearyan,9,0,9,-15.905555,136.856948
Calliope,Calliope,9,0,9,-23.82065974,151.2236064
Welcome,Welcome,9,0,9,-40.70866893,144.7838339
Little.Forester,Little.Forester,9,1,10,-40.98683163,147.3919435
Pieman,Pieman,9,2,11,-41.665295,144.926071
Swan.Tasma,Swan.Tasma,9,2,11,-42.008758,148.233933
Little.Swanport,Little.Swanport,9,3,12,-42.358567,148.01445
Prosser,Prosser,9,2,11,-42.58292935,147.914037
Collie,Collie,9,2,11,-33.20191354,115.6836599
Lengguru,Lengguru,9,0,9,-3.792211,134.11647
Sungai.Wiru,Sungai.Wiru,9,0,9,-2.292878,139.647889
Vailala,Vailala,9,0,9,-7.931203999,145.432618
Oreke,Oreke,9,0,9,-8.697179488,146.4942879
Waituna.creek,Waituna.creek,9,1,10,-46.601112,168.53917
Whangaparaoa,Whangaparaoa,9,0,9,-37.566666,177.9874071
Taipa,Taipa,9,1,10,-34.987778,173.478059
Wharekahika,Wharekahika,9,0,9,-37.57959545,178.295153
Oruaiti,Oruaiti,9,0,9,-34.979728,173.552384
Waiapu,Waiapu,9,1,10,-37.778888,178.48584
Waiotahi,Waiotahi,9,1,10,-37.989724,177.1917131
Nuhaka,Nuhaka,9,0,9,-39.059333,177.7556
Kaupokonui,Kaupokonui,9,1,10,-39.56390893,174.0531596
Tangahoe,Tangahoe,9,4,13,-39.64709505,174.3357759
Akitio,Akitio,9,1,10,-40.600353,176.429109
Mataikona,Mataikona,9,0,9,-40.790325,176.270021
Splinter.creek,Splinter.creek,9,1,10,-41.212223,172.101151
Oconnor.creek,Oconnor.creek,9,1,10,-41.367501,172.071397
Hatea,Hatea,9,5,14,-35.769444,174.393891
Poerua,Poerua,9,1,10,-43.051666,170.401672
Waiho,Waiho,9,1,10,-43.2816662,170.0678972
Waipu,Waipu,9,1,10,-35.964443,174.469727
Waiatoto,Waiatoto,9,1,10,-43.992905,168.795882
Waitiki,Waitiki,9,1,10,-34.538613,172.956666
Kaiwaka,Kaiwaka,9,1,10,-36.209488,174.341218
Wairaurahiri,Wairaurahiri,9,1,10,-46.259854,167.222244
Pouembout,Pouembout,9,2,11,-21.153056,164.830277
Sermowai,Sermowai,9,0,9,-2.361219436,140.0045763
Thio,Thio,9,0,9,-21.603611,166.232773
Turner,Turner,9,0,9,-20.342852,118.411988
Awano,Awano,9,0,9,34.359501,130.968384
Fukushima,Fukushima,9,1,10,31.424612,131.227127
Kinokawa,Kinokawa,9,0,9,34.22528211,135.1460894
Pranburi,Pranburi,9,1,10,12.41821088,99.99623406
Ruoshui,Ruoshui,9,0,9,,
Shimada,Shimada,9,0,9,33.95251707,131.9243173
Shimano,Shimano,9,1,10,37.66638133,138.7733219
Shimokita,Shimokita,9,0,9,41.268482,141.202346
Tikhaya,Tikhaya,9,0,9,44.683796,147.166504
Kitagata.ko,Kitagata.ko,9,1,10,36.295155,136.244811
Xingcheng.He,Xingcheng.He,9,3,12,40.58250997,120.766171
Ziway.Hayk,Ziway.Hayk,9,0,9,,
Lagune.Tadjo,Lagune.Tadjo,9,0,9,5.175964665,-5.188185757
Ologe.Lagoon,Ologe.Lagoon,9,0,9,6.389903998,3.155224755
Futana,Futana,9,0,9,-26.2342443,32.78931143
Sebou,Sebou,9,5,14,34.52091572,-6.498653143
Sakinaw,Sakinaw,9,0,9,49.68954522,-124.0462867
Alfios,Alfios,9,11,20,37.66267827,21.37140355
Deep.Aus,Deep.Aus,9,0,9,-35.009446,116.703887
Omono,Omono,9,1,10,39.72084016,140.0584128
Phuket,Phuket,9,0,9,7.867203101,98.40103666
Wulagai,Wulagai,9,1,10,,
Armark,Armark,9,0,9,67.74903774,-100.9798016
Ellice,Ellice,9,0,9,68.03981272,-104.0472503
Ichkeul,Ichkeul,9,1,10,37.14863279,9.870263524
Jara,Jara,9,0,9,36.02838695,-5.642174186
Myonsu.dong,Myonsu.dong,9,0,9,33.525695,126.862357
Pyongmun.chon,Pyongmun.chon,9,0,9,33.51625,126.514862
Kumsong.chon,Kumsong.chon,9,1,10,33.446529,126.29792
Chungmun.chon,Chungmun.chon,9,1,10,33.240696,126.402359
Rio.Timbabe,Rio.Timbabe,9,0,9,3.754861,8.762934731
Rio.Ruma,Rio.Ruma,9,0,9,3.373195,8.771527
Riviere.du.Carbet,Riviere.du.Carbet,9,0,9,14.724861,-61.180696
Cuesa,Cuesa,9,0,9,10.689583,-61.604863
Ua.Huka1,Ua.Huka1,9,0,9,-8.939999,-139.550827
Vaiste.Laht,Vaiste.Laht,9,0,9,58.35427673,23.8286606
Kaberla,Kaberla,9,0,9,59.50755551,25.2960953
Kurdlu,Kurdlu,9,0,9,59.51428864,25.40235436
Mopo,Mopo,9,1,10,35.91596105,129.5444254
Changan,Changan,9,0,9,35.28746847,129.2790567
Ponghwa.ri,Ponghwa.ri,9,1,10,34.827362,128.050689
Kamo,Kamo,9,2,11,34.473056,136.848328
Oomizo,Oomizo,9,0,9,35.11306,140.199449
Vung.Bau,Vung.Bau,9,0,9,10.303165,103.880989
Jegeen,Jegeen,9,1,10,25.56918379,58.23888798
Yarquon,Yarquon,9,3,12,32.10434502,34.77121348
Priivitsa,Priivitsa,9,0,9,58.02326081,24.39832604
San.Gabriel,San.Gabriel,9,0,9,33.74693194,-118.1115843
Truckee,Truckee,9,30,39,,
San.Juan.Island,San.Juan.Island,9,0,9,48.5136648,-123.1539695
Orcas.Island,Orcas.Island,9,0,9,48.61943223,-122.8674286
Lopez.Island,Lopez.Island,9,0,9,48.47596442,-122.8152569
Tekek,Tekek,9,0,9,2.812033,104.146385
Sungai.Tok.Puteri,Sungai.Tok.Puteri,9,0,9,6.449445,99.821944
Pinios.Pel,Pinios.Pel,9,3,12,37.81044553,21.23073321
Caraiva,Caraiva,8,0,8,-16.84167583,-39.13597572
Laguna.Las.Tunas.Grandes,Laguna.Las.Tunas.Grandes,8,1,9,,
Laguna.del.Monte,Laguna.del.Monte,8,0,8,,
Lago.del.Venado,Lago.del.Venado,8,0,8,,
Piraque,Piraque,8,1,9,-23.00315279,-43.63157075
Del.Carmen,Del.Carmen,8,7,15,,
Sainte.Anne,Sainte.Anne,8,1,9,49.13555703,-66.51751561
San.Luis.Obispo,San.Luis.Obispo,8,11,19,35.17472655,-120.7317345
Santa.Margarita,Santa.Margarita,8,14,22,33.22944982,-117.4106865
Valle,Valle,8,0,8,36.06629145,-5.721675575
Courant.Contis,Courant.Contis,8,1,9,44.09135462,-1.329650102
Erne,Erne,8,9,17,54.502082,-8.226441358
Foyle,Foyle,8,8,16,55.045417,-7.266388
Haademeeste,Haademeeste,8,0,8,58.06375125,24.45575228
Malselva,Malselva,8,1,9,69.3487755,18.53873804
Musone,Musone,8,2,10,43.58605991,13.56521901
Ombrone,Ombrone,8,17,25,42.6563468,11.0321972
Pada,Pada,8,0,8,59.50646555,26.77382651
Pamissos,Pamissos,8,5,13,37.0350201,22.05112474
Prunelli,Prunelli,8,14,22,41.898749,8.803194
Purste,Purste,8,0,8,59.44366937,27.16910821
Sediah,Sediah,8,1,9,25.57030666,58.68750135
Shin,Shin,8,1,9,57.886806,-4.351606198
Ducie,Ducie,8,0,8,-11.991407,141.981979
Elizabeth,Elizabeth,8,1,9,-12.52468494,130.8992016
Roe,Roe,8,0,8,-15.10441422,125.3658495
Herbert.creek,Herbert.creek,8,0,8,-22.553888,149.973328
Raglan.creek,Raglan.creek,8,0,8,-23.55665,150.973557
Walkabout.creek,Walkabout.creek,8,0,8,,
Elimbah.creek,Elimbah.creek,8,0,8,-27.06168763,153.1429139
Tallebudgera.creek,Tallebudgera.creek,8,1,9,-28.090464,153.460479
Corindi,Corindi,8,0,8,-29.978842,153.233367
Pambula,Pambula,8,0,8,-36.950374,149.941787
Carlton,Carlton,8,1,9,-42.869446,147.679444
Esperance,Esperance,8,1,9,-43.34194971,147.0112083
Margaret,Margaret,8,5,13,-33.964168,114.979721
Sibede.Creek,Sibede.Creek,8,0,8,-8.057223999,148.030105
Owaka,Owaka,8,1,9,-46.518753,169.698792
Tahakopa,Tahakopa,8,1,9,-46.584023,169.467589
Waikawa,Waikawa,8,1,9,-46.631944,169.133896
Haparapara,Haparapara,8,0,8,-37.79595979,177.6562596
Oiratiti,Oiratiti,8,2,10,-37.983611,177.386674
Kaeo,Kaeo,8,1,9,-35.05811841,173.744447
Waitotara,Waitotara,8,3,11,-39.845555,174.691391
Moutere,Moutere,8,3,11,-41.162262,173.043991
Kaituna.2,Kaituna.2,8,1,9,-41.272221,173.794998
Awhea,Awhea,8,0,8,-41.50499989,175.5186233
Flaxbourne,Flaxbourne,8,0,8,-41.849278,174.183793
Conway,Conway,8,1,9,-42.615368,173.46817
Whataroa,Whataroa,8,1,9,-43.141666,170.239166
Waitutu,Waitutu,8,2,10,-46.242501,167.065827
Robe,Robe,8,0,8,-21.280227,115.716057
Sopochnoye,Sopochnoye,8,0,8,45.369998,148.455825
Yui,Yui,8,0,8,35.105872,138.569121
Abu.gawa,Abu.gawa,8,0,8,34.426667,131.399993
Hami,Hami,8,1,9,,
Kiso,Kiso,8,0,8,35.02520561,136.7296966
Naka.Ibaraki,Naka.Ibaraki,8,3,11,36.316943,140.59056
Shi.He,Shi.He,8,3,11,40.09303227,120.10942
Shiribetsu,Shiribetsu,8,0,8,42.877257,140.358993
Shule,Shule,8,0,8,,
Suzuka,Suzuka,8,1,9,34.93703137,136.6531491
Tama,Tama,8,1,9,35.541944,139.742218
Tenjin,Tenjin,8,1,9,35.490421,133.85028
Teshio,Teshio,8,0,8,44.9098042,141.7269963
Tonbetsu,Tonbetsu,8,0,8,45.136097,142.391282
Natron,Natron,8,0,8,,
Amansuri,Amansuri,8,0,8,4.953709028,-2.522382986
Dodowa,Dodowa,8,0,8,5.673904417,0.072208381
Butre,Butre,8,0,8,4.796079121,-1.935664435
Bat.Gberi,Bat.Gberi,8,0,8,8.202898304,-13.03928494
Lac.Bulera,Lac.Bulera,8,0,8,,
Santa.Cruz,Santa.Cruz,8,3,11,-49.99514044,-68.98283925
Innuksuac,Innuksuac,8,0,8,58.45397518,-78.10124535
Altaelva,Altaelva,8,1,9,69.98120759,23.33484948
Gallikos,Gallikos,8,4,12,40.5933902,22.85059655
Heyan,Heyan,8,1,9,25.4679372,59.387337
